event,date,player,elo,color,opponent,result,avg_cp_loss,std_cp_loss
Titled Tuesday 3rd Nov,2020.11.03,"Firouzja,Alireza",2728.0,black,"Giri,A",won,50.567567567567565,52.55552561302808
Titled Tuesday 3rd Nov,2020.11.03,"Firouzja,Alireza",2728.0,white,"Xiong,Jeffery",lost,44.76923076923077,92.34896513197506
Titled Tuesday 3rd Nov,2020.11.03,"Xiong,Jeffery",2709.0,black,"Firouzja,Alireza",won,20.96153846153846,30.947201649597147
Skilling Open Prelim,2020.11.22,"Vidit,S",2726.0,white,"Firouzja,Alireza",draw,33.53846153846154,65.97701470533512
Skilling Open Prelim,2020.11.22,"Firouzja,Alireza",2749.0,black,"Vidit,S",draw,32.28947368421053,36.9301673109902
Skilling Open Prelim,2020.11.22,"Firouzja,Alireza",2749.0,white,"So,W",won,27.56,52.056185031175694
Skilling Open Prelim,2020.11.22,"So,W",2770.0,black,"Firouzja,Alireza",lost,67.41666666666667,102.7131591158385
Skilling Open Prelim,2020.11.22,"Svidler,P",2723.0,white,"Firouzja,Alireza",draw,26.35135135135135,38.12796109278292
Skilling Open Prelim,2020.11.22,"Firouzja,Alireza",2749.0,black,"Svidler,P",draw,29.666666666666668,56.866314965696326
Skilling Open Prelim,2020.11.22,"Firouzja,Alireza",2749.0,white,"Nepomniachtchi,I",draw,44.529411764705884,119.17121526070298
Skilling Open Prelim,2020.11.22,"Nepomniachtchi,I",2784.0,black,"Firouzja,Alireza",draw,39.588235294117645,84.20357601986315
Skilling Open Prelim,2020.11.22,"Carlsen,M",2862.0,white,"Firouzja,Alireza",won,24.833333333333332,41.42049501644575
Skilling Open Prelim,2020.11.22,"Firouzja,Alireza",2749.0,black,"Carlsen,M",lost,38.0377358490566,52.406596972083335
Skilling Open Prelim,2020.11.23,"Firouzja,Alireza",2749.0,white,"Radjabov,T",lost,62.0,80.5532949874388
Skilling Open Prelim,2020.11.23,"Radjabov,T",2765.0,black,"Firouzja,Alireza",won,12.333333333333334,10.322575044801347
Skilling Open Prelim,2020.11.23,"Anton Guijarro,D",2675.0,white,"Firouzja,Alireza",lost,77.58333333333333,152.0980814766869
Skilling Open Prelim,2020.11.23,"Firouzja,Alireza",2749.0,black,"Anton Guijarro,D",won,40.708333333333336,56.31420718216279
Skilling Open Prelim,2020.11.23,"Vachier Lagrave,M",2784.0,white,"Firouzja,Alireza",draw,15.352941176470589,35.979473194440764
Skilling Open Prelim,2020.11.23,"Firouzja,Alireza",2749.0,black,"Vachier Lagrave,M",draw,16.363636363636363,40.59169804791643
Skilling Open Prelim,2020.11.23,"Firouzja,Alireza",2749.0,white,"Aronian,L",won,48.64705882352941,106.59982406809817
Skilling Open Prelim,2020.11.23,"Aronian,L",2781.0,black,"Firouzja,Alireza",lost,94.75,154.4225129312433
Skilling Open Prelim,2020.11.23,"Duda,J",2743.0,white,"Firouzja,Alireza",won,25.195121951219512,42.669015154482075
Skilling Open Prelim,2020.11.23,"Firouzja,Alireza",2749.0,black,"Duda,J",lost,40.35,46.59696878553368
Skilling Open Prelim,2020.11.24,"Firouzja,Alireza",2749.0,white,Ding Liren,won,25.352941176470587,49.503346501816345
Skilling Open Prelim,2020.11.24,Ding Liren,2791.0,black,"Firouzja,Alireza",lost,54.06060606060606,133.4681756174969
Skilling Open Prelim,2020.11.24,"Giri,A",2764.0,white,"Firouzja,Alireza",lost,59.8,75.10543699804073
Skilling Open Prelim,2020.11.24,"Firouzja,Alireza",2749.0,black,"Giri,A",won,36.68888888888889,46.595575480092386
Skilling Open Prelim,2020.11.24,"Firouzja,Alireza",2749.0,white,"Karjakin,Sergey",won,20.88888888888889,39.22200188795526
Skilling Open Prelim,2020.11.24,"Karjakin,Sergey",2752.0,black,"Firouzja,Alireza",lost,35.61363636363637,72.04109178072385
Skilling Open Prelim,2020.11.24,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,18.21212121212121,28.208914962813566
Skilling Open Prelim,2020.11.24,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,40.53125,55.75223334932422
Skilling Open Prelim,2020.11.24,"Firouzja,Alireza",2749.0,white,Le Quang Liem,lost,45.51428571428571,128.25061880743422
Skilling Open Prelim,2020.11.24,Le Quang Liem,2709.0,black,"Firouzja,Alireza",won,32.75714285714286,100.5954324033063
Chess.com Bullet Open 2,2020.12.19,"Kulkarni,R",2321.0,white,"Firouzja,Alireza",lost,127.57142857142857,173.4461825215318
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Kulkarni,R",won,80.19047619047619,81.66576425990388
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Hristodoulou,P",won,44.16129032258065,55.58434264001118
Chess.com Bullet Open 1,2020.12.19,"Hristodoulou,P",2302.0,black,"Firouzja,Alireza",lost,73.1,86.00904991142889
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Bazeev,G",won,37.36206896551724,70.8526149411244
Chess.com Bullet Open 2,2020.12.19,"Bazeev,G",2398.0,black,"Firouzja,Alireza",lost,48.333333333333336,77.18520295727384
Chess.com Bullet Open 1,2020.12.19,"Piorun,K",2615.0,white,"Firouzja,Alireza",lost,84.7,105.73399011986008
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Piorun,K",won,65.16666666666667,86.2469645198536
Chess.com Bullet Open 2,2020.12.19,"Nagy,Ga1",2495.0,white,"Firouzja,Alireza",won,37.36842105263158,58.90600052207691
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Nagy,Ga1",lost,64.75675675675676,140.06377030354258
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Moranda,W",won,44.15384615384615,42.0710866434532
Chess.com Bullet Open 1,2020.12.19,"Moranda,W",2618.0,black,"Firouzja,Alireza",lost,98.41666666666667,193.15643846950127
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Wang,Jalen",won,29.529411764705884,40.600083522166805
Chess.com Bullet Open 2,2020.12.19,"Wang,Jalen",2123.0,black,"Firouzja,Alireza",lost,76.625,105.52125082181314
Chess.com Bullet Open 1,2020.12.19,"Sevian,Samuel",2660.0,white,"Firouzja,Alireza",lost,58.03225806451613,95.82695555547082
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Sevian,Samuel",won,34.193548387096776,65.43325550603933
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Narayanan,SL",won,113.2439024390244,182.65992398080488
Chess.com Bullet Open 1,2020.12.19,"Narayanan,SL",2618.0,black,"Firouzja,Alireza",lost,110.0246913580247,185.81877374013493
Chess.com Bullet Open 2,2020.12.19,"Paravyan,D",2647.0,white,"Firouzja,Alireza",lost,30.97590361445783,84.72862077480282
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Paravyan,D",won,20.46987951807229,54.07320725977865
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Pultinevicius,Paulius",won,44.285714285714285,97.92302266243081
Chess.com Bullet Open 2,2020.12.19,"Pultinevicius,Paulius",2501.0,black,"Firouzja,Alireza",lost,65.41463414634147,110.28432779218208
Chess.com Bullet Open 1,2020.12.19,"Sadhwani,Raunak",2545.0,white,"Firouzja,Alireza",won,51.03333333333333,80.47462678108893
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Sadhwani,Raunak",lost,88.03448275862068,117.381042574033
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Bortnyk,Mykola",lost,51.68115942028985,90.0189179398505
Chess.com Bullet Open 1,2020.12.19,"Bortnyk,Mykola",2473.0,black,"Firouzja,Alireza",won,55.44927536231884,133.12046807765526
Chess.com Bullet Open 2,2020.12.19,"Oparin,G",2652.0,white,"Firouzja,Alireza",lost,84.85714285714286,156.3954955246735
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Oparin,G",won,31.666666666666668,51.71472419352828
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Tang,Andrew",won,55.31147540983606,102.56474020777677
Chess.com Bullet Open 2,2020.12.19,"Tang,Andrew",2538.0,black,"Firouzja,Alireza",lost,68.03333333333333,148.6322045258773
Chess.com Bullet Open 1,2020.12.19,"Triapishko,Alexandr",2507.0,white,"Firouzja,Alireza",lost,74.88888888888889,147.52498966261922
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Triapishko,Alexandr",won,60.46031746031746,149.24410869730036
Chess.com Bullet Open 2,2020.12.19,"Nihal,Sarin",2620.0,white,"Firouzja,Alireza",lost,116.46341463414635,224.89228831695814
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Nihal,Sarin",won,96.26829268292683,189.16221254040838
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Artemiev,V",won,63.44117647058823,173.98118410375682
Chess.com Bullet Open 1,2020.12.19,"Artemiev,V",2711.0,black,"Firouzja,Alireza",lost,63.62686567164179,177.3879159105025
Chess.com Bullet Open 2,2020.12.19,"Nabaty,T",2638.0,white,"Firouzja,Alireza",lost,66.71428571428571,120.79083700287401
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Nabaty,T",won,51.714285714285715,88.55514443239407
Chess.com Bullet Open 1,2020.12.19,"Nihal,Sarin",2620.0,white,"Firouzja,Alireza",lost,118.06451612903226,285.78707791323467
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Nihal,Sarin",won,83.41935483870968,153.85199720752752
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Fedoseev,Vl3",draw,26.03614457831325,113.381586846093
Chess.com Bullet Open 1,2020.12.19,"Fedoseev,Vl3",2674.0,black,"Firouzja,Alireza",draw,24.890243902439025,89.72464735981384
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Matlakov,M",won,39.2,41.821366150170974
Chess.com Bullet Open 2,2020.12.19,"Matlakov,M",2698.0,black,"Firouzja,Alireza",lost,64.55172413793103,102.7358803812816
Chess.com Bullet Open 1,2020.12.19,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,114.10204081632654,205.38299165495957
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,128.58333333333334,258.3785041153557
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Can,Isik",draw,21.72222222222222,54.220884546341125
Chess.com Bullet Open 1,2020.12.19,"Can,Isik",2380.0,black,"Firouzja,Alireza",draw,20.339622641509433,52.305684743260684
Chess.com Bullet Open 2,2020.12.19,"Bortnyk,Mykola",2473.0,white,"Firouzja,Alireza",lost,38.76923076923077,51.93559203399056
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Bortnyk,Mykola",won,22.256410256410255,36.15970128983578
Chess.com Bullet Open 1,2020.12.19,"Svane,R",2613.0,white,"Firouzja,Alireza",lost,95.76190476190476,112.5475157906988
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Svane,R",won,47.55,54.2931625529403
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Erigaisi,Arjun",won,42.44186046511628,75.64737728144927
Chess.com Bullet Open 2,2020.12.19,"Erigaisi,Arjun",2559.0,black,"Firouzja,Alireza",lost,56.523809523809526,100.7397018476066
Chess.com Bullet Open 2,2020.12.19,"Pichot,A",2630.0,white,"Firouzja,Alireza",won,56.688311688311686,129.67344196748638
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Pichot,A",lost,66.96052631578948,136.61995315371394
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Xiong,Jeffery",won,50.357142857142854,59.54063095646432
Chess.com Bullet Open 1,2020.12.19,"Xiong,Jeffery",2709.0,black,"Firouzja,Alireza",lost,76.51851851851852,108.67156443303708
Chess.com Bullet Open 1,2020.12.19,"Naroditsky,D",2621.0,white,"Firouzja,Alireza",won,45.77777777777778,57.36874444770579
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Naroditsky,D",lost,81.17647058823529,56.914006643787914
Chess.com Bullet Open 2,2020.12.19,"Sadhwani,Raunak",2545.0,white,"Firouzja,Alireza",lost,50.7037037037037,70.68491106982624
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Sadhwani,Raunak",won,23.59259259259259,31.08918980784307
Chess.com Bullet Open 1,2020.12.19,"Erigaisi,Arjun",2559.0,white,"Firouzja,Alireza",won,112.44897959183673,201.72390317263756
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Erigaisi,Arjun",lost,130.375,194.18093205822245
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Supi,L",draw,51.756410256410255,138.23717874404753
Chess.com Bullet Open 2,2020.12.19,"Supi,L",2572.0,black,"Firouzja,Alireza",draw,51.23376623376623,155.0811179530111
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Holt,C",won,67.85714285714286,172.56016729786882
Chess.com Bullet Open 1,2020.12.19,"Holt,C",2549.0,black,"Firouzja,Alireza",lost,81.53225806451613,159.36210721963297
Chess.com Bullet Open 2,2020.12.19,"Fernandez,Dan SIN",2466.0,white,"Firouzja,Alireza",lost,71.14285714285714,184.80737351664962
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,black,"Fernandez,Dan SIN",won,36.82142857142857,92.38508443753577
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Djordjevic,Vu",won,29.65909090909091,64.81054318754367
Chess.com Bullet Open 1,2020.12.19,"Djordjevic,Vu",2350.0,black,"Firouzja,Alireza",lost,44.27906976744186,81.49085426823814
Chess.com Bullet Open 1,2020.12.19,"Tang,Andrew",2538.0,white,"Firouzja,Alireza",won,56.5609756097561,115.96299846796964
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,black,"Tang,Andrew",lost,68.1604938271605,129.90314119983123
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Jacobson,Brandon",lost,96.11538461538461,164.2680330630112
Chess.com Bullet Open 2,2020.12.19,"Jacobson,Brandon",2487.0,black,"Firouzja,Alireza",won,79.07692307692308,140.73076397502462
Chess.com Bullet Open 1,2020.12.19,"Firouzja,Alireza",2749.0,white,"Nogerbek,Kazybek",lost,112.16,127.84637030436178
Chess.com Bullet Open 1,2020.12.19,"Nogerbek,Kazybek",2328.0,black,"Firouzja,Alireza",won,69.12,85.66834654643453
Chess.com Bullet Open 2,2020.12.19,"Firouzja,Alireza",2749.0,white,"Keinanen,Toivo",won,29.846153846153847,44.96011820265651
Chess.com Bullet Open 2,2020.12.19,"Keinanen,Toivo",2460.0,black,"Firouzja,Alireza",lost,48.5,63.27581644963912
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,white,"Firouzja,Alireza",lost,42.25806451612903,66.00047299045349
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Erigaisi,Arjun",won,25.677419354838708,39.17980643201224
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Erigaisi,Arjun",won,21.40909090909091,50.67692597668372
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,black,"Firouzja,Alireza",lost,49.476190476190474,61.26493524235077
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,white,"Firouzja,Alireza",lost,59.68292682926829,93.73429989496654
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Erigaisi,Arjun",won,38.31707317073171,57.86208962545265
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Erigaisi,Arjun",won,78.6,236.6026204419554
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,black,"Firouzja,Alireza",lost,93.5,253.02372765564252
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Erigaisi,Arjun",won,73.8695652173913,99.05172313661535
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,black,"Firouzja,Alireza",lost,94.28888888888889,127.57544560371974
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,white,"Firouzja,Alireza",lost,53.875,70.9699540298569
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Erigaisi,Arjun",won,29.875,36.85253553013686
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Erigaisi,Arjun",won,69.65116279069767,73.33164034297954
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,black,"Firouzja,Alireza",lost,94.76190476190476,109.46924106446077
Chess.com Bullet Open KO,2020.12.20,"Erigaisi,Arjun",2559.0,white,"Firouzja,Alireza",lost,102.78571428571429,338.5345544517179
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Erigaisi,Arjun",won,81.19047619047619,281.2914298031947
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,white,"Firouzja,Alireza",won,60.671052631578945,164.90654356155272
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Tang,Andrew",lost,72.28,189.7065495267186
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Tang,Andrew",won,40.607142857142854,65.45845972049445
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,black,"Firouzja,Alireza",lost,72.37037037037037,141.58027382689957
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Tang,Andrew",draw,27.183673469387756,51.257522482026175
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,black,"Firouzja,Alireza",draw,28.1875,86.46546908303915
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,white,"Firouzja,Alireza",lost,33.77669902912621,61.32389452398655
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Tang,Andrew",won,27.83495145631068,44.61792427651937
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,white,"Firouzja,Alireza",lost,43.90909090909091,47.33591348262078
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Tang,Andrew",won,27.90909090909091,41.709212438067645
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,white,"Firouzja,Alireza",won,17.758928571428573,46.35311777457337
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Tang,Andrew",lost,18.693693693693692,58.510612388115575
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Tang,Andrew",won,95.41176470588235,170.7975727051876
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,black,"Firouzja,Alireza",lost,115.78,233.09605659470088
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Tang,Andrew",won,49.392857142857146,56.4828287976053
Chess.com Bullet Open KO,2020.12.20,"Tang,Andrew",2538.0,black,"Firouzja,Alireza",lost,82.92592592592592,84.98798430363267
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,28.609756097560975,43.317814759637486
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,56.425,146.44246097017083
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,16.608695652173914,18.94554927757735
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,60.36363636363637,118.29260541499528
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,19.357142857142858,47.27821476998402
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,66.15384615384616,93.369280200755
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Nakamura,Hi",won,44.09803921568628,98.83443372768912
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,black,"Firouzja,Alireza",lost,61.4,106.2860291854014
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",draw,72.85365853658537,172.63447370385023
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",draw,73.825,135.45661436415722
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,white,"Firouzja,Alireza",won,33.5,34.19847532106825
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,black,"Nakamura,Hi",lost,64.23076923076923,126.02145961709724
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Nakamura,Hi",lost,91.28,146.54569799212803
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,black,"Firouzja,Alireza",won,42.8,91.45534429436039
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Nakamura,Hi",won,50.96363636363636,115.11464066689244
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,black,"Firouzja,Alireza",lost,60.01851851851852,129.5385672215237
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Nakamura,Hi",lost,89.8125,125.74389585085234
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,black,"Firouzja,Alireza",won,37.6875,52.58887566539144
Chess.com Bullet Open KO,2020.12.20,"Firouzja,Alireza",2749.0,white,"Nakamura,Hi",won,117.55555555555556,145.13373994056585
Chess.com Bullet Open KO,2020.12.20,"Nakamura,Hi",2736.0,black,"Firouzja,Alireza",lost,179.47058823529412,205.534344531533
Levitov Christmas Final,2020.12.24,"Gadimbayli,Abdulla",2470.0,white,"Firouzja,Alireza",draw,57.583333333333336,66.14394026162437
Levitov Christmas Final,2020.12.24,"Firouzja,Alireza",2749.0,black,"Gadimbayli,Abdulla",draw,60.02857142857143,92.27706284083068
Levitov Christmas Final,2020.12.24,"Firouzja,Alireza",2749.0,white,"Gadimbayli,Abdulla",won,49.90909090909091,57.18304666985033
Levitov Christmas Final,2020.12.24,"Gadimbayli,Abdulla",2470.0,black,"Firouzja,Alireza",lost,108.9,63.159243187359365
Levitov Christmas Final,2020.12.24,"Gadimbayli,Abdulla",2470.0,white,"Firouzja,Alireza",won,19.07547169811321,24.195624941028797
